image,bicycle,bus,car,crosswalk,hydrant
./bus/bus_640.png,0,1,0,0,0
./bus/bus_641.png,0,1,0,0,0
./bus/bus_642.png,0,1,0,1,0
./bus/bus_643.png,0,1,0,0,0
./bus/bus_644.png,0,1,1,0,0
./bus/bus_645.png,0,1,0,0,0
./bus/bus_646.png,0,1,0,0,0
./bus/bus_647.png,0,1,1,0,0
./bus/bus_648.png,0,1,0,0,0
./bus/bus_649.png,0,1,0,0,0
./bus/bus_650.png,0,1,0,0,0
./bus/bus_651.png,0,1,0,0,0
./bus/bus_652.png,0,1,1,0,0
./bus/bus_653.png,0,1,0,0,0
./bus/bus_654.png,0,1,0,0,0
./bus/bus_655.png,0,1,0,0,0
./bus/bus_656.png,0,1,0,0,0
./bus/bus_657.png,0,1,0,0,0
./bus/bus_658.png,0,1,1,0,0
./bus/bus_659.png,0,1,0,0,0
./bus/bus_660.png,0,1,0,0,0
./bus/bus_661.png,0,1,0,0,0
./bus/bus_662.png,0,1,0,0,0
./bus/bus_663.png,0,1,1,0,0
./bus/bus_664.png,0,1,0,0,0
./bus/bus_665.png,0,1,0,0,0
./bus/bus_666.png,0,1,1,0,0
./bus/bus_667.png,0,1,0,0,0
./bus/bus_668.png,0,1,0,0,0
./bus/bus_669.png,0,1,1,0,0
./bus/bus_670.png,0,1,1,0,0
./bus/bus_671.png,0,1,0,0,0
./bus/bus_672.png,0,1,0,0,0
./bus/bus_673.png,0,1,0,0,0
./bus/bus_674.png,0,1,1,0,0
./bus/bus_675.png,0,1,0,0,0
./bus/bus_676.png,0,1,1,0,0
./bus/bus_677.png,0,1,1,0,0
./bus/bus_678.png,0,1,1,0,0
./bus/bus_679.png,0,1,1,0,0
./bus/bus_680.png,0,1,1,0,0
./bus/bus_681.png,0,1,0,0,0
./bus/bus_682.png,0,1,0,0,0
./bus/bus_683.png,0,1,0,0,0
./bus/bus_684.png,0,1,0,0,0
./bus/bus_685.png,0,1,1,0,0
./bus/bus_686.png,0,1,0,0,0
./bus/bus_687.png,0,1,1,0,0
./bus/bus_688.png,0,1,0,0,0
./bus/bus_689.png,0,1,1,0,0
./bus/bus_690.png,0,1,0,0,0
./bus/bus_691.png,0,1,0,1,0
./bus/bus_692.png,0,1,1,0,0
./bus/bus_693.png,0,1,0,0,0
./bus/bus_694.png,0,1,1,0,0
./bus/bus_695.png,0,1,1,1,0
./bus/bus_696.png,0,1,1,0,0
./bus/bus_697.png,0,1,0,0,0
./bus/bus_698.png,0,1,0,0,0
./bus/bus_699.png,0,1,0,0,0
./bus/bus_700.png,0,1,0,0,0
./bus/bus_701.png,0,1,0,0,0
./bus/bus_702.png,0,1,0,0,0
./bus/bus_703.png,1,1,1,1,0
./bus/bus_704.png,0,1,0,0,0
./bus/bus_705.png,0,1,0,0,0
./bus/bus_706.png,0,1,0,0,0
./bus/bus_707.png,0,1,1,1,0
./bus/bus_708.png,0,1,1,1,0
./bus/bus_709.png,0,1,0,0,0
./bus/bus_710.png,0,1,0,0,0
./bus/bus_711.png,0,1,0,0,0
./bus/bus_712.png,0,1,0,0,0
./bus/bus_713.png,0,1,0,0,0
./bus/bus_714.png,0,1,0,0,0
./bus/bus_715.png,0,1,0,0,0
./bus/bus_716.png,0,1,0,0,0
./bus/bus_717.png,0,1,0,0,0
./bus/bus_718.png,0,1,0,0,0
./bus/bus_719.png,0,1,1,0,0
./bus/bus_720.png,0,1,0,0,0
./bus/bus_721.png,0,1,1,0,0
./bus/bus_722.png,0,1,1,0,0
./bus/bus_723.png,0,1,1,0,0
./bus/bus_724.png,0,1,1,0,0
./bus/bus_725.png,0,1,0,0,0
./bus/bus_726.png,0,1,0,0,0
./bus/bus_727.png,0,1,0,0,0
./bus/bus_728.png,0,1,1,0,0
./bus/bus_729.png,0,1,0,0,0
./bus/bus_730.png,0,1,1,0,0
./bus/bus_731.png,0,1,0,0,0
./bus/bus_732.png,0,1,0,0,0
./bus/bus_733.png,0,1,0,0,0
./bus/bus_734.png,0,1,0,0,0
./bus/bus_735.png,0,1,0,0,0
./bus/bus_736.png,0,1,1,0,0
./bus/bus_737.png,0,1,1,0,0
./bus/bus_738.png,0,1,0,0,0
./bus/bus_739.png,0,1,0,0,0
./bus/bus_740.png,0,1,1,0,0
./bus/bus_741.png,0,1,0,1,0
./bus/bus_742.png,0,1,1,0,0
./bus/bus_743.png,0,1,1,0,0
./bus/bus_744.png,0,1,0,0,0
./bus/bus_745.png,0,1,0,0,0
./bus/bus_746.png,0,1,0,0,0
./bus/bus_747.png,0,1,0,0,0
./bus/bus_748.png,0,1,0,0,0
./bus/bus_749.png,0,1,0,0,0
./bus/bus_750.png,0,1,0,0,0
./bus/bus_751.png,0,1,1,0,0
./bus/bus_752.png,0,1,0,0,0
./bus/bus_753.png,0,1,0,0,0
./bus/bus_754.png,0,1,0,0,0
./bus/bus_755.png,0,1,0,0,0
./bus/bus_756.png,0,1,1,0,0
./bus/bus_757.png,0,1,0,0,0
./bus/bus_758.png,0,1,1,1,0
./bus/bus_759.png,0,1,0,0,0
./bus/bus_760.png,0,1,1,0,0
./bus/bus_761.png,0,1,1,0,0
./bus/bus_762.png,0,1,1,0,0
./bus/bus_763.png,0,1,1,0,0
./bus/bus_764.png,0,1,0,0,0
./bus/bus_765.png,0,1,1,0,0
./bus/bus_766.png,0,1,0,0,0
./bus/bus_767.png,0,1,1,1,0
./bus/bus_768.png,0,1,0,0,0
./bus/bus_769.png,0,1,0,0,0
./bus/bus_770.png,0,1,0,0,0
./bus/bus_771.png,0,1,1,0,0
./bus/bus_772.png,0,1,1,0,0
./bus/bus_773.png,0,1,0,0,0
./bus/bus_774.png,0,1,0,0,0
./bus/bus_775.png,0,1,1,0,0
./bus/bus_776.png,0,1,0,0,0
./bus/bus_777.png,0,1,1,1,0
./bus/bus_778.png,0,1,1,0,0
./bus/bus_779.png,0,1,1,0,0
./bus/bus_780.png,0,1,0,0,0
./bus/bus_781.png,0,1,1,0,0
./bus/bus_782.png,0,1,1,0,0
./bus/bus_783.png,0,1,0,0,0
./bus/bus_784.png,0,1,0,1,0
./bus/bus_785.png,0,1,1,0,0
./bus/bus_786.png,0,1,0,0,0
./bus/bus_787.png,0,1,0,0,0
./bus/bus_788.png,0,1,0,0,0
./bus/bus_789.png,0,1,0,0,0
./bus/bus_790.png,0,1,1,0,0
./bus/bus_791.png,0,1,0,0,0
./bus/bus_792.png,0,1,0,0,0
./bus/bus_793.png,0,1,1,0,0
./bus/bus_794.png,0,1,0,0,0
./bus/bus_795.png,0,1,0,0,0
./bus/bus_796.png,0,1,1,0,0
./bus/bus_797.png,0,1,1,0,0
./bus/bus_798.png,0,1,0,0,0
./bus/bus_799.png,0,1,0,0,0
./bus/bus_800.png,0,1,1,0,0
./bus/bus_801.png,0,1,1,0,0
./bus/bus_802.png,0,1,0,0,0
./bus/bus_803.png,0,1,0,0,0
./bus/bus_804.png,0,1,0,0,0
./bus/bus_805.png,0,1,0,0,0
./bus/bus_806.png,0,1,0,0,0
./bus/bus_807.png,0,1,1,0,0
./bus/bus_808.png,0,1,0,0,0
./bus/bus_809.png,0,1,0,1,0
./bus/bus_810.png,0,1,1,0,0
./bus/bus_811.png,0,1,1,0,0
./bus/bus_812.png,0,1,0,0,0
./bus/bus_813.png,0,1,1,0,0
./bus/bus_814.png,0,1,0,0,0
./bus/bus_815.png,0,1,0,0,0
./bus/bus_816.png,0,1,1,0,0
./bus/bus_817.png,0,1,1,0,0
./bus/bus_818.png,0,1,0,0,0
./bus/bus_819.png,0,1,0,0,0
./bus/bus_820.png,0,1,0,0,0
./bus/bus_821.png,0,1,1,0,0
./bus/bus_822.png,0,1,1,0,0
./bus/bus_823.png,0,1,1,0,0
./bus/bus_824.png,0,1,0,0,0
./bus/bus_825.png,0,1,1,0,0
./bus/bus_826.png,0,1,0,0,0
./bus/bus_827.png,0,1,0,0,0
./bus/bus_828.png,0,1,0,0,0
./bus/bus_829.png,0,1,1,0,0
./bus/bus_830.png,0,1,0,0,0
./bus/bus_831.png,0,1,0,1,0
./bus/bus_832.png,0,1,1,1,0
./bus/bus_833.png,0,1,0,0,0
./bus/bus_834.png,0,1,0,0,0
./bus/bus_835.png,0,1,0,0,0
./bus/bus_836.png,0,1,0,0,0
./bus/bus_837.png,0,1,0,0,0
./bus/bus_838.png,0,1,1,0,0
./bus/bus_839.png,0,1,0,0,0
./bus/bus_840.png,0,1,0,0,0
./bus/bus_841.png,0,1,1,0,0
./bus/bus_842.png,0,1,0,0,0
./bus/bus_843.png,0,1,0,0,0
./bus/bus_844.png,0,1,0,0,0
./bus/bus_845.png,0,1,1,0,0
./bus/bus_846.png,0,1,0,0,0
./bus/bus_847.png,0,1,0,0,0
./bus/bus_848.png,0,1,1,0,0
./bus/bus_849.png,0,1,0,0,0
./bus/bus_850.png,0,1,0,0,0
./bus/bus_851.png,0,1,0,0,0
./bus/bus_852.png,0,1,0,0,0
./bus/bus_853.png,0,1,1,0,0
./bus/bus_854.png,0,1,0,0,0
./bus/bus_855.png,0,1,0,0,0
./bus/bus_856.png,0,1,0,0,0
./bus/bus_857.png,0,1,0,0,0
./bus/bus_858.png,0,1,0,0,0
./bus/bus_859.png,0,1,1,0,0
./bus/bus_860.png,0,1,0,0,0
./bus/bus_861.png,0,1,1,0,0
./bus/bus_862.png,0,1,0,0,0
./bus/bus_863.png,0,1,0,0,0
./bus/bus_864.png,0,1,0,0,0
./bus/bus_865.png,0,1,1,0,0
./bus/bus_866.png,0,1,1,0,0
./bus/bus_867.png,0,1,0,0,0
./bus/bus_868.png,0,1,0,0,0
./bus/bus_869.png,0,1,0,0,0
./bus/bus_870.png,0,1,1,0,0
./bus/bus_871.png,0,1,0,0,0
./bus/bus_872.png,0,1,0,0,0
./bus/bus_873.png,0,1,0,0,0
./bus/bus_874.png,0,1,1,0,0
./bus/bus_875.png,0,1,1,0,0
./bus/bus_876.png,0,1,0,0,0
./bus/bus_877.png,0,1,0,0,0
./bus/bus_878.png,0,1,0,0,0
./bus/bus_879.png,0,1,0,0,0
./bus/bus_880.png,0,1,1,0,0
./bus/bus_881.png,0,1,0,0,0
./bus/bus_882.png,0,1,0,0,0
./bus/bus_883.png,0,1,1,0,0
./bus/bus_884.png,0,1,1,0,0
./bus/bus_885.png,0,1,0,0,0
./bus/bus_886.png,0,1,0,0,0
./bus/bus_887.png,0,1,0,0,0
./bus/bus_888.png,0,1,1,0,0
./bus/bus_889.png,0,1,1,0,0
./bus/bus_890.png,0,1,1,0,0
./bus/bus_891.png,0,1,0,0,0
./bus/bus_892.png,0,1,0,0,0
./bus/bus_893.png,0,1,0,0,0
./bus/bus_894.png,0,1,0,0,0
./bus/bus_895.png,0,1,1,0,0
./bus/bus_896.png,0,1,1,0,0
./bus/bus_897.png,0,1,1,0,0
./bus/bus_898.png,0,1,1,1,0
./bus/bus_899.png,0,1,1,0,0
./bus/bus_900.png,0,1,0,0,0
./bus/bus_901.png,0,1,0,0,0
./bus/bus_902.png,0,1,1,0,0
./bus/bus_903.png,0,1,0,0,0
./bus/bus_904.png,0,1,1,0,0
./bus/bus_905.png,0,1,0,0,0
./bus/bus_906.png,0,1,0,0,0
./bus/bus_907.png,0,1,0,0,0
./bus/bus_908.png,0,1,0,0,0
./bus/bus_909.png,0,1,1,0,0
./bus/bus_910.png,0,1,0,0,0
./bus/bus_911.png,0,1,0,0,0
./bus/bus_912.png,0,1,1,0,0
./bus/bus_913.png,0,1,1,0,0
./bus/bus_914.png,0,1,1,0,0
./bus/bus_915.png,0,1,0,0,0
./bus/bus_916.png,0,1,0,0,0
./bus/bus_917.png,0,1,0,0,0
./bus/bus_918.png,0,1,1,0,0
./bus/bus_919.png,0,1,0,0,0
./bus/bus_920.png,0,1,0,0,0
./bus/bus_921.png,0,1,0,0,0
./bus/bus_922.png,0,1,0,0,0
./bus/bus_923.png,0,1,0,0,0
./bus/bus_924.png,0,1,0,0,0
./bus/bus_925.png,0,1,0,0,0
./bus/bus_926.png,0,1,0,0,0
./bus/bus_927.png,0,1,0,0,0
./bus/bus_928.png,0,1,1,0,0
./bus/bus_929.png,0,1,0,0,0
./bus/bus_930.png,0,1,1,0,0
./bus/bus_931.png,0,1,0,0,0
./bus/bus_932.png,0,1,0,0,0
./bus/bus_933.png,0,1,0,0,0
./bus/bus_934.png,0,1,0,0,0
./bus/bus_935.png,0,1,1,0,0
./bus/bus_936.png,0,1,0,0,0
./bus/bus_937.png,0,1,0,0,0
./bus/bus_938.png,0,1,1,0,0
./bus/bus_939.png,0,1,0,0,0
./bus/bus_940.png,0,1,0,0,0
./bus/bus_941.png,0,1,1,0,0
./bus/bus_942.png,0,1,0,0,0
./bus/bus_943.png,0,1,0,0,0
./bus/bus_944.png,0,1,0,0,0
./bus/bus_945.png,0,1,0,0,0
./bus/bus_946.png,0,1,0,0,0
./bus/bus_947.png,0,1,0,0,0
./bus/bus_948.png,0,1,0,0,0
./bus/bus_949.png,0,1,0,0,0
./bus/bus_950.png,0,1,0,0,0
./bus/bus_951.png,0,1,0,0,0
./bus/bus_952.png,0,1,0,0,0
./bus/bus_953.png,0,1,0,0,0
./bus/bus_954.png,0,1,0,0,0
./bus/bus_955.png,0,1,0,0,0
./bus/bus_956.png,0,1,0,0,0
./bus/bus_957.png,0,1,0,0,0
./bus/bus_958.png,0,1,1,1,0
./bus/bus_959.png,0,1,0,0,0
./bus/bus_960.png,0,1,0,0,0
./bus/bus_961.png,0,1,1,0,0
./bus/bus_962.png,0,1,1,0,0
./bus/bus_963.png,0,1,0,0,0
./bus/bus_964.png,0,1,1,0,0
./bus/bus_965.png,0,1,0,0,0
./bus/bus_966.png,0,1,1,0,0
./bus/bus_967.png,0,1,0,0,0
./bus/bus_968.png,0,1,0,0,0
./bus/bus_969.png,0,1,0,0,0
./bus/bus_970.png,0,1,0,0,0
./bus/bus_971.png,0,1,0,0,0
./bus/bus_972.png,0,1,1,1,0
./bus/bus_973.png,0,1,1,0,0
./bus/bus_974.png,0,1,1,0,0
./bus/bus_975.png,0,1,0,0,0
./bus/bus_976.png,0,1,0,0,0
./bus/bus_977.png,0,1,0,0,0
./bus/bus_978.png,0,1,0,0,0
./bus/bus_979.png,0,1,0,0,0
./bus/bus_980.png,0,1,0,0,0
./bus/bus_981.png,0,1,0,0,0
./bus/bus_982.png,0,1,0,0,0
./bus/bus_983.png,0,1,0,0,0
./bus/bus_984.png,0,1,1,0,0
./bus/bus_985.png,0,1,0,0,0
./bus/bus_986.png,0,1,0,0,0
./bus/bus_987.png,0,1,0,0,0
./bus/bus_988.png,0,1,0,0,0
./bus/bus_989.png,0,1,1,0,0
./bus/bus_990.png,0,1,1,0,0
./bus/bus_991.png,0,1,0,0,0
./bus/bus_992.png,0,1,0,0,0
./bus/bus_993.png,0,1,0,0,0
./bus/bus_994.png,0,1,0,0,0
./bus/bus_995.png,0,1,1,0,0
./bus/bus_996.png,0,1,1,0,0
./bus/bus_997.png,0,1,0,0,0
./bus/bus_998.png,0,1,0,0,0
./bus/bus_999.png,0,1,0,0,0
./bus/bus_1000.png,0,1,1,0,0
./bus/bus_1001.png,0,1,1,0,0
./bus/bus_1002.png,0,1,1,0,0
./bus/bus_1003.png,0,1,0,0,0
./bus/bus_1004.png,0,1,0,0,0
./bus/bus_1005.png,0,1,0,0,0
./bus/bus_1006.png,0,1,0,0,0
./bus/bus_1007.png,0,1,0,0,0
./bus/bus_1008.png,0,1,1,0,0
./bus/bus_1009.png,0,1,0,0,0
./bus/bus_1010.png,0,1,0,0,0
./bus/bus_1011.png,0,1,0,0,0
./bus/bus_1012.png,0,1,0,0,0
./bus/bus_1013.png,0,1,0,0,0
./bus/bus_1014.png,0,1,0,0,0
./bus/bus_1015.png,0,1,0,0,0
./bus/bus_1016.png,0,1,1,0,0
./bus/bus_1017.png,0,1,0,0,0
./bus/bus_1018.png,0,1,1,0,0
./bus/bus_1019.png,0,1,0,0,0
./bus/bus_1020.png,0,1,0,0,0
./bus/bus_1021.png,0,1,0,0,0
./bus/bus_1022.png,0,1,0,0,0
./bus/bus_1023.png,0,1,0,0,0
./bus/bus_1024.png,0,1,1,0,0
./bus/bus_1025.png,0,1,0,0,0
./bus/bus_1026.png,0,1,0,0,0
./bus/bus_1027.png,0,1,1,0,0
./bus/bus_1028.png,0,1,1,0,0
./bus/bus_1029.png,0,1,0,0,0
./bus/bus_1030.png,0,1,0,0,0
./bus/bus_1031.png,0,1,0,0,0
./bus/bus_1032.png,0,1,0,0,0
./bus/bus_1033.png,0,1,1,0,0
./bus/bus_1034.png,0,1,0,0,0
./bus/bus_1035.png,0,1,0,0,0
./bus/bus_1036.png,0,1,0,0,0
./bus/bus_1037.png,0,1,1,0,0
./bus/bus_1038.png,0,1,1,0,0
./bus/bus_1039.png,0,1,0,0,0
./bus/bus_1040.png,0,1,0,0,0
./bus/bus_1041.png,0,1,0,0,0
./bus/bus_1042.png,0,1,0,0,0
./bus/bus_1043.png,0,1,0,0,0
./bus/bus_1044.png,0,1,0,0,0
./bus/bus_1045.png,0,1,0,0,0
./bus/bus_1046.png,0,1,0,0,0
./bus/bus_1047.png,0,1,0,0,0
./bus/bus_1048.png,0,1,0,0,0
./bus/bus_1049.png,0,1,1,0,0
./bus/bus_1050.png,0,1,1,0,0
./bus/bus_1051.png,0,1,0,0,0
./bus/bus_1052.png,0,1,0,0,0
./bus/bus_1053.png,0,1,1,0,0
./bus/bus_1054.png,0,1,0,0,0
./bus/bus_1055.png,0,1,1,0,0
./bus/bus_1056.png,0,1,0,0,0
./bus/bus_1057.png,0,1,0,0,0
./bus/bus_1058.png,0,1,1,0,0
./bus/bus_1059.png,0,1,0,0,0
./bus/bus_1060.png,0,1,1,0,0
./bus/bus_1061.png,0,1,0,0,0
./bus/bus_1062.png,0,1,1,0,0
./bus/bus_1063.png,0,1,0,0,0
./bus/bus_1064.png,0,1,0,0,0
./bus/bus_1065.png,0,1,0,0,0
./bus/bus_1066.png,0,1,0,0,0
./bus/bus_1067.png,0,1,0,0,0
./bus/bus_1068.png,0,1,1,0,0
./bus/bus_1069.png,0,1,0,0,0
./bus/bus_1070.png,0,1,1,0,0
./bus/bus_1071.png,0,1,0,0,0
./bus/bus_1072.png,0,1,0,0,0
./bus/bus_1073.png,0,1,0,0,0
./bus/bus_1074.png,0,1,1,0,0
./bus/bus_1075.png,0,1,0,0,0
./bus/bus_1076.png,0,1,0,0,0
./bus/bus_1077.png,0,1,0,0,0
./bus/bus_1078.png,0,1,0,0,0
./bus/bus_1079.png,0,1,0,0,0
./bus/bus_1080.png,0,1,0,0,0
./bus/bus_1081.png,0,1,0,0,0
./bus/bus_1082.png,0,1,0,0,0
./bus/bus_1083.png,0,1,0,0,0
./bus/bus_1084.png,0,1,0,0,0
./bus/bus_1085.png,0,1,0,0,0
./bus/bus_1086.png,0,1,1,0,0
./bus/bus_1087.png,0,1,0,0,0
./bus/bus_1088.png,0,1,1,0,0
./bus/bus_1089.png,0,1,1,0,0
./bus/bus_1090.png,0,1,1,0,0
./bus/bus_1091.png,0,1,0,0,0
./bus/bus_1092.png,0,1,1,0,0
./bus/bus_1093.png,0,1,1,0,0
./bus/bus_1094.png,0,1,0,0,0
./bus/bus_1095.png,0,1,0,0,0
./bus/bus_1096.png,0,1,0,0,0
./bus/bus_1097.png,0,1,1,0,0
./bus/bus_1098.png,0,1,1,0,0
./bus/bus_1099.png,0,1,0,0,0
./bus/bus_1100.png,0,1,0,0,0
./bus/bus_1101.png,0,1,0,0,0
./bus/bus_1102.png,0,1,1,0,0
./bus/bus_1103.png,0,1,1,0,0
./bus/bus_1104.png,0,1,0,0,0
./bus/bus_1105.png,0,1,0,0,0
./bus/bus_1106.png,0,1,1,0,0
./bus/bus_1107.png,0,1,0,1,0
./bus/bus_1108.png,0,1,0,0,0
./bus/bus_1109.png,0,1,0,0,0
./bus/bus_1110.png,0,1,0,0,0
./bus/bus_1111.png,0,1,0,0,0
./bus/bus_1112.png,0,1,1,0,0
./bus/bus_1113.png,0,1,0,0,0
./bus/bus_1114.png,0,1,0,0,0
./bus/bus_1115.png,0,1,0,0,0
./bus/bus_1116.png,0,1,0,0,0
./bus/bus_1117.png,0,1,1,0,0
./bus/bus_1118.png,0,1,0,0,0
./bus/bus_1119.png,0,1,0,0,0
./bus/bus_1120.png,0,1,0,0,0
./bus/bus_1121.png,0,1,0,0,0
./bus/bus_1122.png,0,1,1,0,0
./bus/bus_1123.png,0,1,0,0,0
./bus/bus_1124.png,0,1,0,0,0
./bus/bus_1125.png,0,1,0,0,0
./bus/bus_1126.png,0,1,0,0,0
./bus/bus_1127.png,0,1,0,0,0
./bus/bus_1128.png,0,1,0,0,0
./bus/bus_1129.png,0,1,0,0,0
./bus/bus_1130.png,0,1,0,0,0
./bus/bus_1131.png,0,1,1,0,0
./bus/bus_1132.png,0,1,0,1,0
./bus/bus_1133.png,0,1,0,0,0
./bus/bus_1134.png,0,1,0,0,0
./bus/bus_1135.png,0,1,0,0,0
./bus/bus_1136.png,0,1,0,0,0
./bus/bus_1137.png,0,1,1,0,0
./bus/bus_1138.png,0,1,0,0,0
./bus/bus_1139.png,0,1,0,0,0
./bus/bus_1140.png,0,1,0,0,0
./bus/bus_1141.png,0,1,0,0,0
./bus/bus_1142.png,0,1,0,0,0
./bus/bus_1143.png,0,1,0,0,0
./bus/bus_1144.png,0,1,1,1,0
./bus/bus_1145.png,0,1,0,0,0
./bus/bus_1146.png,0,1,1,0,0
./bus/bus_1147.png,0,1,1,0,0
./bus/bus_1148.png,0,1,1,0,0
./bus/bus_1149.png,0,1,0,0,0
./bus/bus_1150.png,0,1,0,0,0
./bus/bus_1151.png,0,1,0,0,0
./bus/bus_1152.png,0,1,0,0,0
./bus/bus_1153.png,0,1,1,0,0
./bus/bus_1154.png,0,1,0,0,0
./bus/bus_1155.png,0,1,0,0,0
./bus/bus_1156.png,0,1,1,0,0
./bus/bus_1157.png,0,1,1,0,0
./bus/bus_1158.png,0,1,0,0,0
./bus/bus_1159.png,0,1,1,0,0
./bus/bus_1160.png,0,1,1,0,0
./bus/bus_1161.png,0,1,0,0,0
./bus/bus_1162.png,0,1,0,0,0
./bus/bus_1163.png,0,1,0,0,0
./bus/bus_1164.png,0,1,0,0,0
./bus/bus_1165.png,0,1,0,0,0
./bus/bus_1166.png,0,1,0,0,0
./bus/bus_1167.png,0,1,0,1,0
./bus/bus_1168.png,0,1,0,0,0
./bus/bus_1169.png,0,1,0,0,0
./bus/bus_1170.png,0,1,1,0,0
./bus/bus_1171.png,0,1,1,0,0
./bus/bus_1172.png,0,1,1,0,0
./bus/bus_1173.png,0,1,0,0,0
./bus/bus_1174.png,0,1,0,0,0
./bus/bus_1175.png,0,1,0,0,0
./bus/bus_1176.png,0,1,1,0,0
./bus/bus_1177.png,0,1,0,0,0
./bus/bus_1178.png,0,1,0,0,0
./bus/bus_1179.png,0,1,1,0,0
./bus/bus_1180.png,0,1,1,0,0
./bus/bus_1181.png,0,1,0,0,0
./bus/bus_1182.png,0,1,1,1,0
./bus/bus_1183.png,0,1,1,0,0
./bus/bus_1184.png,0,1,0,0,0
./bus/bus_1185.png,0,1,0,0,0
./bus/bus_1186.png,0,1,1,0,0
./bus/bus_1187.png,0,1,0,0,0
./bus/bus_1188.png,0,1,0,0,0
./bus/bus_1189.png,0,1,0,0,0
./bus/bus_1190.png,0,1,1,0,0
./bus/bus_1191.png,0,1,1,0,0
./bus/bus_1192.png,0,1,0,0,0
./bus/bus_1193.png,0,1,1,0,0
./bus/bus_1194.png,0,1,0,0,0
./bus/bus_1195.png,0,1,0,0,0
./bus/bus_1196.png,0,1,1,0,0
./bus/bus_1197.png,0,1,0,0,0
./bus/bus_1198.png,0,1,0,0,0
./bus/bus_1199.png,0,1,0,0,0
./bus/bus_1200.png,0,1,1,0,0
./bus/bus_1201.png,0,1,0,0,0
./bus/bus_1202.png,0,1,0,0,0
./bus/bus_1203.png,0,1,0,0,0
./bus/bus_1204.png,0,1,0,0,0
./bus/bus_1205.png,0,1,0,0,0
./bus/bus_1206.png,0,1,0,0,0
./bus/bus_1207.png,0,1,0,0,0
./bus/bus_1208.png,0,1,0,0,0
./bus/bus_1209.png,0,1,0,0,0
./bus/bus_1210.png,0,1,0,0,0
./bus/bus_1211.png,0,1,1,0,0
./bus/bus_1212.png,0,1,1,0,0
./bus/bus_1213.png,0,1,0,0,0
./bus/bus_1214.png,0,1,0,0,0
./bus/bus_1215.png,0,1,1,0,0
./bus/bus_1216.png,0,1,0,0,0
./bus/bus_1217.png,0,1,0,0,0
./bus/bus_1218.png,0,1,1,0,0
./bus/bus_1219.png,0,1,0,0,0
./bus/bus_1220.png,0,1,0,0,0
./bus/bus_1221.png,0,1,0,0,0
./bus/bus_1222.png,0,1,0,0,0
./bus/bus_1223.png,0,1,0,0,0
./bus/bus_1224.png,0,1,1,0,0
./bus/bus_1225.png,0,1,1,0,0
./bus/bus_1226.png,0,1,0,0,0
./bus/bus_1227.png,0,1,1,0,0
./bus/bus_1228.png,0,1,1,0,0
./bus/bus_1229.png,0,1,1,0,0
./bus/bus_1230.png,0,1,0,0,0
./bus/bus_1231.png,0,1,0,0,0
./bus/bus_1232.png,0,1,0,0,0
./bus/bus_1233.png,0,1,0,0,0
./bus/bus_1234.png,0,1,0,0,0
./bus/bus_1235.png,0,1,0,0,0
./bus/bus_1236.png,0,1,0,0,0
./bus/bus_1237.png,0,1,1,1,0
./bus/bus_1238.png,0,1,0,0,0
./bus/bus_1239.png,0,1,1,0,0
./bus/bus_1240.png,0,1,0,0,0
./bus/bus_1241.png,0,1,1,1,0
./bus/bus_1242.png,0,1,0,0,0
./bus/bus_1243.png,0,1,0,0,0
./bus/bus_1244.png,0,1,1,0,0
./bus/bus_1245.png,0,1,1,0,0
./bus/bus_1246.png,0,1,0,0,0
./bus/bus_1247.png,0,1,0,0,0
./bus/bus_1248.png,0,1,1,0,0
./bus/bus_1249.png,0,1,0,0,0
./bus/bus_1250.png,0,1,0,0,0
./bus/bus_1251.png,0,1,1,0,0
./bus/bus_1252.png,0,1,0,0,0
./bus/bus_1253.png,0,1,0,0,0
./bus/bus_1254.png,0,1,0,0,0
./bus/bus_1255.png,0,1,1,0,0
./bus/bus_1256.png,0,1,1,0,0
./bus/bus_1257.png,0,1,1,0,0
./bus/bus_1258.png,0,1,0,0,0
./bus/bus_1259.png,0,1,0,0,0
./bus/bus_1260.png,0,1,0,0,0
./bus/bus_1261.png,0,1,0,1,0
./bus/bus_1262.png,0,1,1,0,0
./bus/bus_1263.png,0,1,0,0,0
./bus/bus_1264.png,0,1,0,0,0
./bus/bus_1265.png,0,1,0,0,0
./bus/bus_1266.png,0,1,0,0,0
./bus/bus_1267.png,0,1,0,0,0
./bus/bus_1268.png,0,1,0,0,0
./bus/bus_1269.png,0,1,0,0,0
./bus/bus_1270.png,0,1,0,0,0
./bus/bus_1271.png,0,1,0,0,0
./bus/bus_1272.png,0,1,0,0,0
./bus/bus_1273.png,0,1,0,0,0
./bus/bus_1274.png,0,1,0,0,0
./bus/bus_1275.png,0,1,0,0,0
./bus/bus_1276.png,0,1,1,0,0
./bus/bus_1277.png,0,1,0,0,0
./bus/bus_1278.png,0,1,1,0,0
./bus/bus_1279.png,0,1,0,0,0
./bus/bus_1280.png,0,1,0,0,0
./bus/bus_1281.png,0,1,1,0,0
./bus/bus_1282.png,0,1,0,1,0
./bus/bus_1283.png,0,1,0,0,0
./bus/bus_1284.png,0,1,1,0,0
./bus/bus_1285.png,0,1,0,0,0
./bus/bus_1286.png,0,1,0,0,0
./bus/bus_1287.png,0,1,0,0,0
./bus/bus_1288.png,0,1,0,0,0
./bus/bus_1289.png,0,1,0,0,0
./bus/bus_1290.png,0,1,0,0,0
